Vertex	Core
Vertex	Core
37135	21
167510	1
167514	2
167515	6
167516	7
37136	3
37138	1
37139	2
167519	19
37121	6
37122	24
37123	6
37124	8
167500	7
167503	16
167504	17
167505	2
37125	19
37126	2
37127	9
167507	8
167509	2
37129	4
37110	13
37113	14
167530	4
167531	1
167532	6
167533	6
167534	2
37114	1
37115	2
37116	3
37118	1
37101	9
167520	2
167522	9
167523	20
167525	3
167526	17
167527	3
37104	2
37105	2
37106	14
37107	1
37108	5
37109	3
167041	4
167042	3
167044	3
167045	4
167035	1
167036	7
167037	1
167038	5
167039	2
167030	1
167033	6
167024	8
192002	7
167025	33
192003	5
192004	15
167026	4
192005	6
167027	4
167028	8
192006	37
167029	7
192007	5
192008	14
192009	3
192000	3
192001	7
167060	3
167061	7
167062	5
167063	7
167064	5
167065	17
167066	6
167067	2
167057	2
167058	11
4509	3
167059	1
4505	8
4506	3
4520	48
167050	12
167051	8
167052	11
167053	1
167054	10
167055	7
167056	1
167046	4
4519	35
167048	5
167049	12
4510	23
4512	41
4514	21
4515	18
4516	1
4517	2
167000	3
167001	1
4521	2
4523	3
4540	5
4541	19
4532	1
4533	54
4534	17
4535	2
4539	9
4551	3
4552	3
167020	4
167021	6
167022	3
167023	36
167013	4
167014	7
167015	20
167016	1
167017	1
167018	14
167019	1
4543	1
4544	2
4549	4
4560	7
4562	12
4563	6
4564	2
167011	15
167012	1
167002	3
167003	18
167004	2
167005	3
167006	8
167007	9
167008	12
167009	3
4555	2
62250	1
4570	1
62251	38
4571	1
62252	3
4572	24
62253	5
4573	3
62254	20
192080	4
4575	1
62256	14
192081	3
62257	6
62259	18
192079	7
4566	16
192073	7
192074	3
192075	16
192076	13
192077	3
192078	4
62260	2
4580	2
62261	10
4581	1
62262	2
62263	2
62264	37
4584	6
192090	7
62266	4
192091	7
62267	1
192092	3
62268	2
62269	2
76891	1
76892	7
76893	3
76894	20
76895	5
76896	1
76897	3
76898	39
192082	3
76899	38
192083	3
192084	4
4579	5
192085	6
192086	3
192087	9
192088	7
192089	7
62271	1
62272	3
4592	9
4593	1
62274	1
4594	2
62275	18
4595	3
62276	2
62277	2
62278	15
62279	12
192057	2
192058	4
324390	2
324391	6
324392	3
324393	3
4588	1
324394	2
192050	2
192051	13
324395	2
192052	17
324396	2
192053	3
324398	1
192054	3
192055	3
324399	3
62270	13
192056	2
62282	3
62283	3
62285	2
62286	3
62287	7
62288	3
62289	10
192068	3
192069	14
324380	1
324381	4
192060	9
324382	4
192061	2
192063	17
324385	2
192064	3
324386	5
324387	2
192065	3
62280	4
192066	9
324388	1
62281	24
324389	4
192067	3
324368	5
62294	18
324369	5
62296	50
62297	3
62299	4
167082	13
167083	2
167084	2
167085	14
167086	7
167087	18
167088	6
167089	2
167079	18
192035	9
192036	2
192037	4
192038	8
324370	5
324371	5
324374	4
324375	7
192031	2
62290	2
192032	5
324376	6
62291	8
192033	5
324377	3
62292	23
192034	9
324378	4
324357	2
324358	8
324359	7
167070	4
167071	10
167072	2
167073	6
167074	31
167075	1
167076	1
192046	3
338998	1
192047	39
338999	4
192048	4
192049	6
324360	4
324361	8
324362	5
192040	8
324363	6
192041	3
192042	3
324364	2
192043	3
324365	2
192044	25
192045	2
324346	12
324347	15
324348	12
324349	3
338990	1
338991	2
338992	3
338996	2
338987	1
338988	4
338989	4
192017	3
192018	3
192019	3
324350	6
324352	2
324353	6
192010	3
324354	3
192011	6
324355	8
324356	10
324335	6
324336	1
324337	24
324339	3
167090	4
167091	4
167092	4
167093	2
338980	11
338981	7
167096	5
338982	2
338983	2
338984	3
192024	4
338976	1
192025	2
338977	2
192026	11
338978	2
338979	3
192027	7
192029	3
324342	3
324343	5
324344	4
192023	4
324345	4
76818	3
76819	19
324448	2
324449	3
37211	46
37212	4
363929	2
363921	2
363922	1
363923	1
363924	1
363925	3
363926	5
363927	6
76820	7
363928	6
76821	29
37214	62
76822	55
76823	16
324450	15
37215	5
76824	1
324451	4
37217	2
76825	17
324452	4
324453	15
76826	1
37219	24
324454	5
324455	1
363920	9
76828	1
76807	7
324434	4
76808	14
324435	6
324436	6
324437	1
324438	2
324439	3
37200	3
363932	1
363933	3
363934	3
363935	2
363936	2
363937	3
363938	4
37202	2
76810	19
76811	2
37204	68
76812	2
37205	4
76813	2
324440	5
37206	46
324441	11
76815	44
324442	4
76816	9
76817	34
363931	2
324423	11
324424	5
324425	5
324426	9
324428	2
324429	2
363944	1
363945	2
363946	2
363947	3
363948	5
363949	2
76842	3
76844	21
76846	7
76847	12
324430	1
76848	2
363940	4
76849	14
363941	2
324433	5
76829	1
324412	7
324413	7
324414	4
324415	7
324416	5
324417	4
62201	99
62202	1
62203	43
62204	32
62205	20
62206	5
62207	8
62208	6
62209	2
363954	5
363955	2
363956	3
363957	3
363958	9
363959	9
76830	12
76831	6
76832	42
76833	10
76834	2
76835	2
76836	4
76837	1
324420	3
363951	2
324421	6
363953	4
324422	6
324401	3
324402	3
324403	10
324404	4
324405	4
62210	7
324406	4
62211	7
324407	3
62212	1
324408	3
324409	3
62214	58
62215	7
363965	2
363966	5
363967	4
76860	26
363968	4
76861	13
363969	4
76862	7
76863	4
76864	5
76865	5
76866	11
76867	9
76868	5
363960	4
363961	5
76869	5
363962	4
324410	6
324411	7
62220	1
62221	12
62222	1
62223	5
62225	6
62226	11
62227	2
363976	9
363977	9
363978	9
363979	1
76850	24
76851	20
76852	4
76853	19
76854	4
363970	4
363971	3
363972	3
76859	4
363973	9
363974	9
324400	2
363975	9
62231	3
62232	11
62233	5
62234	7
62235	22
62236	66
62237	7
62238	3
62239	27
363988	4
76880	6
363989	2
76881	22
76882	3
76883	4
76884	4
76885	8
76886	11
76887	6
76888	38
363980	2
363981	2
363982	14
363983	14
62240	1
62241	8
62242	51
62243	8
62244	3
62246	9
62248	8
62249	2
363998	2
363999	4
76870	11
76871	44
76872	6
76873	4
76874	22
76875	26
76876	9
363990	2
76877	6
363991	2
363992	2
76878	6
76879	6
363995	2
363996	2
363997	2
37293	4
37295	7
37296	12
37297	2
37298	97
37290	22
37291	17
37282	9
37283	3
37286	3
37288	7
37289	24
37280	6
37281	20
37271	6
37273	26
37274	26
37275	24
37270	2
37260	5
37261	11
37262	7
37263	16
37265	4
37266	2
37267	1
37269	10
37251	2
37252	20
37253	47
37256	6
37257	49
37258	4
37240	7
37241	4
37242	42
37245	1
37246	18
37249	54
37230	32
37231	8
37232	2
37233	2
37234	14
37235	5
37236	3
76800	6
37237	15
76801	6
37238	2
76802	5
37239	2
76803	8
76804	4
76805	11
76806	1
37220	13
37221	2
37222	15
37223	3
37224	13
37225	6
37226	3
37227	1
37228	2
37229	24
4606	13
4607	16
4608	47
4605	22
4618	42
4619	9
4610	8
4612	6
4613	19
4615	2
4630	12
4628	1
4629	2
4620	4
4621	22
4622	3
4623	20
4624	32
4626	3
4640	1
4633	5
4634	20
4637	4
4644	5
4645	1
4646	19
4647	1
4648	9
4660	5
4661	1
4653	2
4654	1
4659	2
4670	7
4673	46
4665	1
4668	1
4669	12
4681	1
4683	4
4685	5
4675	2
4676	8
4677	1
4679	1
62370	3
4690	5
62371	63
4691	24
62372	2
4692	17
62375	3
62376	3
62377	8
62378	7
62379	15
62381	3
62382	13
62383	1
62384	26
62385	4
62386	3
62387	1
62388	11
62389	12
4697	6
4699	45
62380	32
62392	16
62393	3
62394	3
62395	16
62396	30
62397	2
62398	7
62399	19
62390	4
62391	8
324489	1
324490	1
324491	2
324492	5
324493	5
324494	1
324495	6
324496	2
324497	4
324498	2
324499	4
324478	102
324479	3
324480	3
324481	3
324482	3
324483	13
324484	16
324485	9
324486	16
324487	2
324488	1
324467	2
324468	2
324469	1
324470	6
324471	2
324472	2
324473	8
324474	8
324475	8
324476	1
324477	1
324456	6
324457	6
324458	6
324459	4
324460	3
324461	6
324462	1
324463	16
324464	10
324465	7
324466	5
76939	2
324566	7
324567	2
324568	1
324569	3
37330	4
37332	4
37333	2
299040	36
299041	5
299042	2
299043	2
299044	2
299045	7
299035	1
299036	2
299037	2
299038	2
299039	1
76940	4
76941	1
37334	2
37335	191
76943	7
324570	12
76944	8
37336	6
324571	3
76945	1
324572	1
37338	1
324573	2
324574	7
324575	7
324576	7
76928	2
324555	5
76929	14
324556	15
324557	6
324558	10
324559	5
37320	2
62300	45
37322	26
62301	13
299050	7
62303	12
299051	4
299052	3
62305	17
299053	1
62306	2
299054	3
299055	4
62307	2
299056	9
62308	1
299046	4
37323	1
76931	1
76932	4
76933	4
324560	4
37326	7
76934	8
324561	5
76935	10
324562	5
76936	9
324563	2
76937	14
324564	2
324565	2
324544	33
324545	33
324546	3
324547	4
324548	10
324549	5
37310	1
62311	1
62312	27
299060	2
62313	3
299061	4
62314	19
299062	2
62315	11
299064	2
62316	3
62317	4
299065	5
62318	8
299066	2
299067	2
62309	12
299057	1
299059	2
76960	8
76961	9
76962	5
76963	10
76964	4
37312	1
37313	10
76965	8
37314	15
76967	12
37315	6
324550	5
37316	19
76968	1
324551	5
76969	3
324552	4
37318	18
324553	1
37319	2
324533	3
324534	3
324535	1
324536	5
324537	5
324538	3
62320	1
62321	44
324539	4
62322	1
37300	9
299070	1
62323	22
299071	4
62324	1
299072	10
299073	3
299074	7
62327	10
299075	5
62328	16
299076	6
62329	5
299077	1
299078	3
299068	8
299069	2
76950	2
76951	18
76952	3
37301	22
76953	9
76954	4
37302	2
37303	3
76955	1
76956	2
37304	2
76957	13
37305	3
324540	4
324541	2
76958	2
324542	3
76959	2
37307	1
324543	2
324523	2
324524	5
324525	5
62330	19
324526	5
62331	3
324527	1
62332	2
324528	1
62333	2
324529	5
62334	5
62335	2
62336	90
62337	7
62338	5
62339	8
299001	3
76980	4
76982	14
76983	10
76984	17
76986	2
76987	18
76988	12
76989	2
324532	2
324511	3
324512	10
324513	3
324514	2
62341	12
62342	14
324517	6
324518	7
62345	59
324519	5
62347	4
62348	3
62349	7
299010	6
299011	14
299012	2
299002	6
299003	10
299004	10
76970	12
299005	10
299006	1
299007	2
299008	2
299009	2
76975	2
76976	5
76977	1
76978	3
76979	3
324520	15
324500	7
324501	3
62350	4
324502	3
62351	26
324503	1
62352	2
324504	4
324505	7
62354	10
324506	6
324507	4
62357	17
324509	6
62359	13
299020	3
299021	15
299022	3
299023	12
299013	10
299014	3
299018	1
299019	4
324510	5
62369	1
299030	7
299031	5
299032	2
299033	2
299034	3
299024	4
76990	1
299025	2
76991	4
76992	17
76993	1
76994	3
299029	2
76995	15
76996	6
76998	5
76999	20
37393	1
37394	13
37395	17
37396	2
37399	8
37381	1
37382	25
37383	6
37384	8
37385	8
37386	6
37387	6
37380	1
37370	7
37372	1
37374	5
37375	5
37376	1
37377	14
299081	14
299082	14
299083	22
299084	14
299085	14
299086	4
299087	3
299088	7
299089	3
299079	27
37378	48
37379	83
76901	5
76902	3
76903	7
76904	17
76905	12
37360	4
37362	3
37363	4
37364	14
299090	3
37365	67
299092	3
299093	9
299094	3
299095	2
299096	5
299097	1
299098	5
299099	21
37367	1
37368	1
76917	6
76918	5
76919	3
37351	5
37354	7
37355	1
4705	3
4706	7
4708	84
4709	5
76920	3
76921	3
37358	2
76922	9
4700	5
76923	2
4701	7
76924	12
4702	1
76925	1
76926	2
76927	1
76906	4
76907	10
76908	3
37340	2
76909	23
37344	3
4716	5
4717	5
4718	2
37345	12
37346	4
76910	2
37347	41
76911	10
37348	1
76912	4
37349	34
4712	5
76913	9
4713	7
76914	13
76915	20
76916	8
167280	1
231929	4
167281	14
167282	7
167283	7
206972	3
206973	16
167286	9
206974	5
206975	12
167287	2
192233	3
206965	6
231921	32
206966	11
192234	5
231922	7
167278	7
4729	6
167279	8
192235	17
231923	2
206967	7
231924	2
206968	2
231925	2
231926	2
192238	2
231927	8
192239	22
231928	8
4720	14
4721	15
4724	3
192230	5
192231	4
192232	4
231920	21
4740	1
231918	6
231919	8
167270	3
206981	2
206982	10
167272	15
206983	18
206984	7
167274	3
206985	3
167275	9
206986	14
167276	4
167266	50
231910	2
206976	3
192245	4
206977	8
167267	3
231911	2
167268	22
231912	5
167269	9
206979	2
192247	2
231913	1
231914	15
192249	20
231915	3
231916	9
231917	6
192240	2
192241	6
192242	1
4737	2
192243	5
4750	47
206990	1
192219	4
206991	7
206992	6
206993	5
206994	2
206996	3
206997	3
4749	42
231943	1
167299	5
206987	5
192212	9
231944	6
206988	3
231945	7
206989	3
231946	1
231947	2
231948	2
192217	7
231949	3
192218	6
4743	2
4744	2
4745	3
4746	15
231940	3
4747	18
231941	1
4748	1
192210	3
231942	3
4761	13
4762	4
167290	1
167291	2
167292	1
167293	8
167294	2
167295	5
167296	3
167297	2
167298	13
206998	20
167288	9
231932	4
206999	7
231933	2
167289	6
192223	2
192224	4
231934	1
192225	9
231935	2
192226	10
231936	6
231937	5
192227	6
192228	6
231939	2
192229	6
4753	59
4756	7
4758	19
231930	4
192220	3
4759	17
231931	4
4770	1
4771	2
167240	2
167243	8
167233	25
231965	15
167234	10
231966	15
231967	15
167235	3
231968	26
167236	3
231969	15
167237	1
167238	2
167239	3
4763	12
4765	8
4766	30
231960	5
231961	5
231962	6
4769	46
231963	15
231964	19
4780	1
4781	94
4783	4
192208	4
192209	3
167230	7
167231	1
167232	3
231954	2
167222	2
192201	12
231955	7
167223	5
167224	2
231956	2
192203	5
231957	12
167225	3
167226	9
192204	2
231958	5
192205	28
167227	4
231959	5
167228	33
192206	1
167229	4
192207	2
4775	2
4776	12
4777	82
231950	6
4779	2
231951	8
231952	8
231953	8
4790	49
4792	39
4794	9
4795	1
167260	1
167261	14
167262	1
167265	2
231987	4
167255	6
231988	4
167256	2
231989	4
324190	13
167259	6
324191	8
324192	19
4786	1
231980	5
231981	14
324197	3
4788	2
231982	25
324198	1
4789	3
231983	49
324199	1
231984	7
231985	7
231986	10
167250	8
167251	1
167253	1
167254	3
231976	3
167244	7
231977	5
167245	9
167246	6
231978	1
167247	9
167249	3
4796	7
324184	2
4797	7
231970	15
324186	3
4799	207
324187	1
231971	15
324188	8
231972	15
324189	8
231973	20
231974	14
231975	17
62491	1
62492	5
62494	1
62495	1
62496	48
62498	1
62499	6
324170	24
324171	3
324172	3
324173	1
324174	1
324175	3
324176	3
324177	4
324178	2
324179	4
62490	15
324159	5
231998	5
231999	4
324160	5
324161	5
231990	3
324162	3
231991	2
324163	3
231992	1
324164	4
324165	4
231993	7
231994	35
324166	44
231995	35
324167	9
231996	35
324168	1
231997	35
324169	4
324148	6
324149	3
338790	1
338792	4
338795	3
338796	3
338797	3
192299	2
338789	4
324150	6
324151	3
324152	4
324153	3
192294	2
324154	3
324155	5
192295	4
324156	5
192296	4
192297	4
324157	6
192298	2
324158	5
324137	7
324138	7
324139	2
338783	3
338784	4
338785	4
338786	4
338788	2
338778	11
324140	2
324146	11
324147	2
324126	2
324127	2
324128	3
324129	2
338772	1
338773	3
338777	2
192277	3
192278	2
192279	2
338769	2
324130	6
324131	6
192271	4
192272	3
324132	10
324133	12
192273	5
192274	7
324134	10
192276	7
324115	6
324116	4
324117	6
324118	2
324119	3
192290	4
338760	9
338761	2
338762	2
338763	3
338764	6
338765	6
338766	2
192288	7
338756	3
338757	11
338758	10
338759	18
192280	9
192281	7
324120	6
324121	4
192283	8
192284	21
324122	2
324123	5
192285	12
324124	5
192286	1
324125	2
192287	4
324104	2
324105	3
324106	1
324107	9
324108	5
324109	5
338750	1
338751	2
338752	3
338745	4
192256	8
338746	1
338747	3
192257	4
192250	10
324110	3
192251	6
324111	3
192252	14
324112	3
192253	8
324113	4
324114	2
338742	2
338743	16
338744	7
192266	1
338734	1
192267	16
338735	2
192269	2
192260	5
192261	8
192262	4
192263	12
324103	1
192265	6
324204	5
324206	6
324207	3
324208	7
324209	11
62410	53
37454	3
62411	10
62413	37
338850	4
338851	4
62416	1
62417	4
338854	2
62418	18
62408	3
62409	34
338845	3
338846	3
338848	2
338849	3
37455	1
37456	12
37457	1
37458	1
37459	1
324210	5
324211	15
324212	11
324213	11
37440	1
37441	2
37442	2
62420	3
37443	2
62421	1
62422	6
62423	10
62424	1
62425	12
338840	13
62426	4
338841	13
62427	1
62428	32
338842	2
62429	34
338843	2
62419	3
338833	5
338834	3
338835	6
338836	3
338837	4
338838	13
338839	13
37444	6
37445	1
37448	2
324200	1
324202	6
37430	10
62431	28
37431	10
62432	3
37432	4
62433	1
363709	5
62435	2
62436	8
62437	23
62438	9
338830	10
62439	1
338832	3
363701	2
338822	3
363702	2
338827	2
338828	3
363707	12
363708	8
338829	9
37433	3
37434	3
37437	3
37438	34
37439	4
363700	5
62440	30
62441	3
62442	3
62443	4
62444	2
62445	44
62446	2
62447	2
62448	3
62449	4
338820	3
338821	3
363712	6
338812	9
363713	6
338813	4
363714	7
338814	2
363718	4
338817	2
338818	5
363719	4
338819	3
37424	16
37425	1
37426	35
37427	8
363710	7
363711	9
62451	26
62452	10
62453	2
62454	10
37410	8
62455	1
62456	2
62457	22
62458	37
62459	7
338810	3
363723	9
363724	5
363725	5
363726	1
363727	4
338804	3
363728	3
338805	11
363729	3
338806	3
37411	11
37412	17
338809	5
37415	14
37416	2
363720	6
37417	1
363721	2
363722	2
62461	45
62462	4
62463	1
62464	3
62465	5
62466	5
363734	11
363735	11
363736	11
363737	1
363738	3
363739	1
37401	3
37402	80
363730	2
37405	2
363731	11
37406	2
363732	11
37407	2
363733	11
62472	3
62473	3
62474	3
62475	8
62477	2
62478	31
62479	5
363745	3
363747	3
363749	1
363740	4
363741	4
363742	4
363743	4
363744	4
62480	17
62481	5
62482	2
62483	12
62484	17
62485	6
62486	23
62488	2
62489	3
363756	3
363757	4
363758	4
363759	4
363750	3
363751	1
363752	7
363753	9
363754	1
363755	1
363768	5
363769	5
363760	25
363761	27
363762	25
363763	2
363764	4
363765	4
363766	4
363770	4
363771	4
363772	5
363773	5
363774	5
363775	4
363776	2
363777	2
363790	7
363791	7
167220	2
167221	1
167211	8
363789	7
167212	8
167213	7
167214	7
167215	4
167218	1
167219	1
363786	4
363787	4
363788	7
167210	9
167200	2
167201	2
167202	1
167203	1
167204	28
167205	6
167206	2
167207	3
167208	7
363792	7
363793	4
167209	7
363794	4
363795	4
363796	3
363797	6
363798	3
37492	1
37494	30
37495	2
37496	15
37497	10
37498	3
4804	5
4805	19
37499	4
4800	2
4802	2
4803	11
37480	1
37481	1
37482	14
37483	28
37484	30
37485	18
37486	14
37487	8
4816	30
4818	45
4819	11
37488	12
37489	17
4810	3
4812	1
4813	2
4814	4
37471	33
37472	12
37476	2
4827	10
37477	63
37479	6
4824	2
4825	2
37463	7
62400	33
62402	20
62403	4
62404	1
62405	4
62406	4
62407	3
4838	2
4830	1
4832	11
37469	3
4834	1
4836	14
4850	3
167160	8
167161	8
167162	10
167163	9
167164	7
167165	1
167166	37
4848	1
192112	2
167156	2
4849	2
192113	4
167157	8
167158	8
192114	2
167159	8
192118	1
192119	8
4840	52
4846	5
192110	15
4847	8
192111	20
167150	6
167151	1
167152	5
167153	9
167154	21
167155	7
167145	1
167146	11
167147	28
192125	2
167148	31
167149	5
192127	9
192128	9
192129	9
4851	2
4852	4
192120	9
192121	11
192122	1
167180	1
167181	2
167182	2
167183	25
167184	5
167185	6
167186	6
167187	6
167188	6
167178	1
167179	3
4863	1
4864	7
4865	29
4866	4
4867	4
4882	5
4883	3
167170	2
192109	8
167171	15
167172	2
167173	2
167174	2
167175	2
167176	3
167167	2
192101	9
167168	6
192102	2
192103	139
167169	1
192104	13
192105	7
192106	5
192107	22
192108	10
4876	4
4877	20
4878	4
4879	4
192100	17
4891	4
167120	19
167122	8
167112	3
167113	3
167114	14
167115	4
167116	4
167117	14
167118	4
167119	19
4884	7
4885	33
4886	4
4889	1
167110	5
167111	8
167101	5
167102	3
167103	3
167104	2
167105	3
167106	3
167107	3
167108	11
4895	1
167109	5
4896	3
4897	7
4899	1
167140	5
167141	9
167142	17
167143	1
167144	6
167134	11
167135	1
167136	3
167137	1
167138	2
167139	1
167130	4
167131	4
167133	9
167124	9
167125	9
167126	9
167127	14
167128	6
167129	14
37618	1
324290	7
324291	3
324292	2
324293	2
192192	21
324294	1
192193	8
37610	5
324295	3
37611	19
192194	2
324296	3
37612	1
324297	4
192195	10
37613	25
324298	4
192196	3
192197	2
37614	4
324299	6
37615	5
192198	5
192199	1
37616	3
37608	1
324280	6
324281	6
324282	8
324283	4
324284	4
37600	4
37601	2
324286	6
324287	5
37604	3
324289	4
324269	15
192180	5
192178	1
192179	5
324270	4
324272	3
324273	2
192172	5
324274	3
324275	4
192173	2
192174	4
324276	2
192175	6
324277	5
324278	3
192176	2
192177	11
324279	4
324258	4
324259	5
192190	1
192191	5
324260	5
324261	4
192181	2
192182	13
324262	5
192183	5
324263	2
192184	1
324264	2
324265	5
192185	2
324266	4
192186	6
324267	15
192187	8
324268	15
324247	3
324248	2
324249	3
338890	2
338891	3
338892	4
338893	4
338896	4
192156	7
192157	5
338889	3
192158	5
192159	7
324250	6
324251	6
324252	6
192150	5
192151	6
192152	8
192153	1
192154	8
324256	7
324257	13
192155	1
324236	2
324237	5
167190	2
167191	1
167192	1
338880	1
167193	3
167194	3
167195	11
167196	14
167197	3
338885	3
338886	3
167198	3
167199	7
338887	2
192167	12
167189	2
192168	5
192160	3
324240	6
192161	1
324241	6
192162	2
324242	1
324243	1
192163	2
192164	9
324244	3
192165	19
192166	2
324225	11
324226	11
324227	11
324228	11
324229	11
363907	4
363908	9
338870	3
338873	2
338874	4
338875	2
192134	6
363900	2
338867	1
363901	1
338868	1
192136	1
363902	3
338869	2
363903	6
192138	2
363904	11
363905	5
363906	9
324230	8
324231	4
192130	5
324232	4
324233	4
192131	2
192132	2
324234	1
192133	2
324235	3
324214	4
324215	5
324216	4
363918	4
363919	3
338861	1
338862	3
338863	3
338864	4
338865	2
338855	2
363910	1
192145	3
363911	1
192146	3
192147	3
192148	2
363914	2
192149	5
363916	4
363917	8
324221	15
324222	15
192143	8
324223	11
192144	9
324224	11
324324	5
324325	11
37570	1
324326	20
37571	1
324327	9
37572	120
324328	9
37573	5
324329	6
62530	22
37574	16
37575	1
62531	11
62532	5
363808	5
62533	5
363809	3
338970	2
62534	7
62535	1
338971	1
338972	3
338973	6
62537	4
338974	3
62539	19
338975	3
338965	5
338966	3
363801	3
338967	3
363802	3
338969	4
363804	3
363805	1
363806	6
363807	2
37576	2
37577	1
324330	5
324313	11
324314	3
324315	1
324316	2
62540	9
324318	7
37563	2
324319	5
62542	15
37564	17
363819	6
62545	4
62546	30
338960	3
62547	5
338961	2
62548	2
338962	2
338963	2
338964	2
338954	2
363812	7
363813	7
338957	5
363814	7
338958	5
363815	5
338959	10
363816	5
363817	3
363818	12
37566	10
37569	16
324320	14
324321	5
324322	3
363810	10
324302	10
324303	3
324304	3
324305	4
37550	3
62550	13
324306	5
37551	38
62553	6
37553	4
62554	13
62558	1
338950	2
62559	2
338951	4
338952	4
338953	6
363822	3
338943	3
338944	12
363823	7
338945	2
363824	4
363825	5
338946	3
363826	5
338947	6
